number_of_sentences,number_of_words,average_negative_score,average_positive_score,number_of_negating_words,contains_bad,contains_worst,contains_stupid,contains_waste,contains_boring,contains_love,contains_wonderful,contains_best,contains_great,contains_superb,contains_beautiful,filename,sentiment
14,188,5.125,4.875,2,False,False,False,False,False,False,False,False,True,False,False,10313_7.txt,positive
8,123,4.5,5.5,3,False,False,False,False,False,False,False,False,False,False,False,10314_8.txt,positive
18,629,25.75,23.375,10,False,False,False,False,False,True,False,False,True,False,False,10315_8.txt,positive
12,203,6.625,6.25,2,False,False,False,False,False,False,False,False,False,False,False,10316_8.txt,positive
11,207,6.875,7.625,2,True,False,False,False,False,False,False,False,False,False,False,10317_7.txt,positive
53,1004,37.972,28.153,7,False,False,False,False,False,False,False,False,True,False,False,10318_7.txt,positive
17,356,17.5,11.5,5,False,False,False,False,False,False,False,True,True,False,False,10319_7.txt,positive
21,467,10.0,8.375,1,False,False,False,False,False,True,False,False,False,False,False,1031_10.txt,positive
17,271,8.875,7.75,3,False,False,False,False,False,True,False,True,True,False,False,10320_7.txt,positive
6,121,3.75,2.25,1,False,False,False,False,False,False,False,False,False,False,False,10321_10.txt,positive
20,371,12.5,16.125,5,True,False,False,False,False,False,False,False,False,False,False,10322_7.txt,positive
15,237,10.75,8.375,5,True,False,False,False,False,False,False,False,True,False,False,10323_10.txt,positive
9,205,9.0,5.375,0,False,False,False,False,False,False,False,True,False,False,False,10324_9.txt,positive
9,176,7.0,4.75,2,False,False,False,False,False,False,False,False,False,False,False,10325_10.txt,positive
9,106,4.625,3.75,2,False,False,False,False,False,False,False,False,False,False,False,10326_10.txt,positive
19,685,19.489,18.011,4,False,False,False,False,False,False,False,False,False,False,False,10327_7.txt,positive
9,192,9.25,7.0,1,False,False,False,False,False,True,False,True,True,False,False,10328_8.txt,positive
9,115,8.25,6.0,2,False,False,False,False,False,False,True,False,False,False,False,10329_8.txt,positive
11,155,11.875,5.875,1,False,False,False,False,False,True,True,False,False,False,False,1032_7.txt,positive
14,193,7.25,7.375,3,True,False,False,False,False,False,False,False,False,False,False,10330_8.txt,positive
29,497,16.875,12.125,2,False,False,False,False,False,False,False,False,False,False,True,10331_10.txt,positive
10,193,3.875,6.0,0,False,False,False,False,False,False,False,False,False,False,False,10332_8.txt,positive
16,357,13.625,10.5,4,False,False,False,False,False,False,True,False,True,False,False,10333_8.txt,positive
10,246,7.25,8.0,4,False,False,False,False,False,False,False,False,False,False,False,10334_8.txt,positive
16,252,5.5,9.375,3,False,False,False,False,False,False,False,True,False,False,False,10335_8.txt,positive
10,173,5.375,6.125,0,False,False,False,False,False,False,False,False,False,False,False,10336_8.txt,positive
6,238,9.75,6.5,2,False,False,False,False,False,True,False,False,True,False,False,10337_9.txt,positive
21,266,10.125,8.125,3,False,False,False,False,False,False,False,True,True,False,False,10338_9.txt,positive
45,914,37.5,23.125,6,True,False,False,False,False,True,True,False,True,False,False,10339_7.txt,positive
15,334,10.972000000000001,12.653,4,False,True,False,False,False,False,False,False,False,False,False,1033_10.txt,positive
11,177,6.5,4.25,2,False,False,False,False,False,False,False,False,True,False,False,10340_9.txt,positive
9,185,11.114,10.011,3,False,False,False,False,False,False,False,False,False,False,False,10341_7.txt,positive
4,147,7.0,5.75,3,False,False,False,False,False,True,False,False,False,False,True,10342_7.txt,positive
11,187,5.5,1.625,0,False,False,False,False,False,False,False,False,False,False,False,10343_7.txt,positive
13,250,11.75,10.875,5,False,False,False,False,False,False,False,True,False,False,False,10344_7.txt,positive
8,178,8.375,7.125,4,False,False,False,False,False,False,False,False,True,False,False,10345_7.txt,positive
15,189,7.5,5.75,3,False,False,False,False,False,False,False,True,False,False,False,10346_9.txt,positive
11,260,13.75,8.75,2,False,False,False,False,False,False,False,True,False,False,False,10347_9.txt,positive
5,30,2.375,0.375,0,False,False,False,False,False,False,False,False,False,False,False,10348_8.txt,positive
8,235,11.5,9.625,1,False,False,False,False,False,False,False,False,True,False,False,10349_10.txt,positive
16,322,17.0,10.5,3,True,False,False,False,False,False,False,False,False,False,False,1034_7.txt,positive
9,139,4.875,5.125,2,False,False,False,False,False,False,False,False,False,False,False,10350_10.txt,positive
8,228,6.0,9.875,7,True,False,True,False,False,False,False,False,False,False,False,10351_8.txt,positive
10,137,5.375,5.375,1,False,False,False,False,False,False,False,False,False,False,False,10352_10.txt,positive
14,354,9.0,16.375,7,False,False,False,False,False,False,False,False,False,False,False,10353_9.txt,positive
26,557,24.875,20.5,6,False,False,False,False,False,False,False,True,False,False,False,10354_9.txt,positive
9,186,9.625,6.875,2,False,False,False,False,True,True,False,False,False,False,False,10355_9.txt,positive
40,840,43.0,31.125,7,False,False,False,False,False,False,False,True,True,False,False,10356_9.txt,positive
28,698,22.875,28.25,15,True,False,False,False,False,False,False,False,False,False,False,10357_8.txt,positive
13,196,6.0,6.75,1,False,False,False,False,False,True,False,True,True,False,False,10358_9.txt,positive
14,162,9.25,4.875,1,False,False,False,False,False,False,False,False,False,False,False,10359_7.txt,positive
8,151,4.875,2.375,1,False,False,False,False,False,False,False,True,False,False,False,1035_7.txt,positive
20,338,14.0,8.625,2,False,False,False,False,False,False,False,True,False,False,False,10360_8.txt,positive
12,215,10.25,5.75,2,True,False,False,False,False,False,False,False,True,False,False,10361_7.txt,positive
14,351,10.25,17.25,6,False,False,False,False,False,False,False,False,False,False,False,10362_8.txt,positive
19,362,20.5,16.25,9,True,False,False,False,False,False,False,False,False,False,True,10363_9.txt,positive
21,343,10.25,13.25,5,False,False,False,False,False,False,True,True,True,False,False,10364_10.txt,positive
12,186,7.75,5.875,1,False,False,False,False,False,True,False,False,False,False,False,10365_8.txt,positive
9,155,8.625,3.625,1,False,False,False,False,False,False,True,True,False,False,False,10366_10.txt,positive
12,204,5.625,8.375,4,False,False,False,False,False,False,False,True,True,False,False,10367_8.txt,positive
11,149,7.25,5.375,1,False,False,False,False,False,False,False,True,False,False,False,10368_7.txt,positive
7,135,9.25,7.625,3,False,False,False,False,False,False,False,False,False,False,False,10369_8.txt,positive
5,62,3.125,0.875,0,False,False,False,False,False,False,False,True,True,False,False,1036_9.txt,positive
11,189,7.125,6.875,1,False,False,False,False,False,False,False,True,False,False,False,10370_9.txt,positive
6,117,5.0,3.875,0,False,False,False,False,False,False,False,False,False,False,False,10371_8.txt,positive
14,179,7.5,3.25,0,False,False,False,False,False,False,True,True,False,False,True,10372_7.txt,positive
7,168,7.75,5.5,0,False,False,False,False,False,False,False,False,False,False,False,10373_7.txt,positive
13,206,7.375,4.875,0,False,False,False,False,False,False,False,False,True,False,False,10374_8.txt,positive
7,164,8.25,6.125,2,False,False,False,False,False,False,False,True,False,False,False,10375_10.txt,positive
6,131,7.75,7.75,2,False,False,False,False,False,False,False,False,False,False,False,10376_7.txt,positive
6,114,6.0,3.125,1,False,False,False,False,False,False,False,False,False,False,False,10377_9.txt,positive
10,124,8.5,4.0,1,False,False,False,False,False,False,False,False,False,False,False,10378_8.txt,positive
3,86,3.125,3.125,0,False,False,False,False,False,False,False,False,False,False,False,10379_10.txt,positive
44,784,27.375,29.875,15,False,False,False,False,False,False,False,False,True,False,False,1037_8.txt,positive
6,131,3.0,5.25,1,False,False,False,False,False,False,False,False,False,False,False,10380_10.txt,positive
9,147,4.5,1.5,0,False,False,False,False,False,True,False,False,True,False,False,10381_10.txt,positive
11,149,3.375,4.875,0,False,False,False,False,False,False,False,False,False,False,False,10382_10.txt,positive
7,163,8.237,6.513,5,False,False,False,False,False,False,False,False,False,True,True,10383_10.txt,positive
12,187,4.125,2.75,2,False,False,False,False,False,False,True,False,False,False,False,10384_10.txt,positive
10,143,4.375,4.75,1,False,False,False,False,False,False,False,False,False,False,True,10385_10.txt,positive
7,164,4.5,5.75,4,False,False,False,False,False,False,False,False,False,False,False,10386_8.txt,positive
19,300,20.125,16.25,6,True,False,False,False,False,False,False,False,False,False,False,10387_7.txt,positive
17,248,4.5,9.75,4,False,False,False,False,False,False,False,False,True,False,False,10388_7.txt,positive
12,139,3.222,3.403,1,False,False,False,False,False,False,False,False,False,False,False,10389_10.txt,positive
13,182,8.125,5.5,1,False,False,False,False,False,False,False,False,False,False,False,1038_7.txt,positive
9,248,13.25,6.5,2,False,False,False,False,False,False,True,False,True,False,True,10390_10.txt,positive
7,129,7.125,1.75,0,False,False,False,False,False,False,True,False,False,False,False,10391_10.txt,positive
4,48,3.125,0.875,0,False,False,False,False,False,False,False,False,False,False,True,10392_10.txt,positive
6,64,4.0,2.75,0,False,False,False,False,False,False,False,False,False,False,False,10393_9.txt,positive
7,163,13.318999999999999,6.181,2,False,False,False,False,False,False,False,False,False,False,False,10394_10.txt,positive
14,240,9.5,5.125,2,True,False,False,False,True,True,False,True,True,False,False,10395_8.txt,positive
25,506,22.625,18.625,2,False,False,False,False,False,True,True,False,True,True,False,10396_8.txt,positive
23,452,17.0,15.375,4,True,False,False,False,False,True,False,True,True,False,False,10397_8.txt,positive
9,183,5.0,3.5,2,False,False,False,False,False,True,False,False,True,False,False,10398_8.txt,positive
15,309,16.125,9.625,3,False,False,False,False,False,True,False,False,False,False,False,10399_10.txt,positive
22,427,16.375,13.125,6,True,False,False,False,False,False,False,False,False,False,False,1039_9.txt,positive
1,19,0.625,0.875,0,False,False,False,False,False,False,False,False,False,False,False,103_7.txt,positive
6,102,6.375,2.625,0,False,False,False,False,False,False,False,False,False,True,False,10400_10.txt,positive
13,244,8.625,8.125,3,False,False,False,False,False,False,False,True,True,True,False,10401_10.txt,positive
10,131,3.25,4.875,1,False,False,False,False,False,False,False,True,True,False,False,10402_10.txt,positive
10,283,8.125,6.75,0,False,False,False,False,False,True,False,False,False,False,False,10403_7.txt,positive
5,74,1.875,1.25,0,False,False,False,False,False,False,False,False,False,False,False,10404_9.txt,positive
13,289,9.75,8.75,5,False,False,False,False,False,False,True,False,True,False,False,10405_8.txt,positive
25,485,17.75,12.25,2,False,False,False,False,False,False,False,True,True,False,False,10406_10.txt,positive
55,897,28.375,14.25,3,False,False,False,False,False,True,False,False,True,False,True,10407_8.txt,positive
4,95,3.375,2.625,0,False,False,False,False,False,True,False,False,False,False,False,10408_10.txt,positive
25,733,28.75,25.75,9,True,False,False,True,False,True,True,False,True,False,True,10409_10.txt,positive
7,126,6.25,2.25,1,False,False,False,False,False,False,True,True,False,False,False,1040_10.txt,positive
14,164,7.25,4.5,3,False,False,False,False,False,False,False,False,True,False,False,10410_10.txt,positive
14,411,15.208,12.417,3,False,False,False,False,False,True,False,False,True,False,True,10411_9.txt,positive
17,266,8.75,5.0,0,False,False,False,False,False,False,False,False,False,False,False,10412_8.txt,positive
10,85,2.25,1.375,0,False,False,False,False,False,False,False,True,True,False,False,10413_10.txt,positive
17,284,6.5,5.75,3,False,False,False,False,False,False,True,True,False,False,True,10414_10.txt,positive
11,228,4.75,3.25,0,False,False,False,False,False,True,False,False,False,False,False,10415_7.txt,positive
10,181,8.0,3.375,1,False,False,False,False,False,False,False,False,False,False,True,10416_9.txt,positive
3,227,10.375,4.75,1,False,False,False,False,False,True,False,False,False,False,True,10417_8.txt,positive
22,393,19.0,10.25,1,False,False,False,False,False,True,False,True,True,False,False,10418_9.txt,positive
5,147,3.375,3.625,2,True,False,False,False,True,False,False,False,False,False,False,10419_10.txt,positive
29,659,14.75,16.75,6,False,False,False,False,False,False,False,True,False,False,False,1041_9.txt,positive
9,144,4.75,4.0,1,False,False,False,False,False,False,False,True,True,False,False,10420_10.txt,positive
14,206,12.375,6.625,2,False,False,False,False,False,False,False,True,False,False,True,10421_7.txt,positive
34,560,21.239,16.261,6,False,False,False,False,False,False,False,False,True,False,False,10422_7.txt,positive
9,133,6.625,2.5,3,False,False,False,False,False,True,False,False,True,True,True,10423_9.txt,positive
22,431,11.625,12.5,6,False,False,False,False,False,False,False,False,True,False,False,10424_9.txt,positive
16,259,8.125,7.125,4,True,False,False,False,False,False,True,True,True,False,False,10425_9.txt,positive
19,270,19.375,9.875,5,False,False,False,False,False,True,False,False,False,False,True,10426_9.txt,positive
8,152,7.0,4.875,1,False,False,False,False,False,True,True,False,False,False,False,10427_8.txt,positive
